Quarter,Date,Time,Unknown,EPS,Est EPS,Date F,Est EPS diff,Est EPS diff percentage,Price,Price Return lag2,t+1 - t,t - t-1,t+1 - t-1,Price Return lag3,Price Return lag4,vol,Symbol,Target Industry Sector,Return Used
2011:Q2,8/4/2011,8:15,0.2519,0.24,0.227,2011-08-04,0.013,0.057268722467,18.45,-4.03726708075,0.487804878049,-4.50310559006,-4.03726708075,-10.7660455487,-5.02070393375,1.37538370166,CNP US,Utilities,-4.50310559006
2011:Q1,5/5/2011,8:15,0.3345,0.34,0.334,2011-05-05,0.006,0.0179640718563,18.6,1.24391563007,0.645161290323,0.594916170903,1.24391563007,2.27149810708,4.16441319632,0.529339966075,CNP US,Utilities,0.594916170903
2010:Q4,3/1/2011,8:02,0.2885,0.31,0.292,2011-03-01,0.018,0.0616438356164,15.64,-0.63051702396,0.76726342711,-1.38713745271,-0.63051702396,0.378310214376,0.126103404792,0.958918621154,CNP US,Utilities,-1.38713745271
2010:Q1,5/5/2010,8:00,0.328,0.32,0.307,2010-05-05,0.013,0.042345276873,14.38,-3.20781032078,-3.47705146036,0.278940027894,-3.20781032078,-4.11436541144,-1.39470013947,1.28190000959,CNP US,Utilities,0.278940027894
2017:Q3,11/8/2017,16:30,0.17,0.42,0.452,2017-11-08,-0.032,-0.070796460177,16.26,-4.56226880395,-4.79704797048,0.246609124538,-4.56226880395,-4.56226880395,-5.48705302096,4.00602041397,CTL US,Telecommunication Services,-4.79704797048
2017:Q2,8/2/2017,16:15,0.1979,0.46,0.489,2017-08-02,-0.029,-0.0593047034765,23.74,-3.93835616438,-5.47598989048,1.62671232877,-3.93835616438,-3.80993150685,-4.36643835616,1.72421253682,CTL US,Telecommunication Services,-5.47598989048
2017:Q1,5/3/2017,16:18,0.3111,0.52,0.532,2017-05-03,-0.012,-0.0225563909774,25.42,-8.51637764933,-6.6089693155,-2.04238921002,-8.51637764933,-9.05587668593,-4.43159922929,1.32133121021,CTL US,Telecommunication Services,-6.6089693155
2016:Q4,2/8/2017,16:15,0.376,0.54,0.563,2017-02-08,-0.023,-0.0408525754885,24.43,-1.84887459807,-0.0409332787556,-1.80868167203,-1.84887459807,-1.56752411576,-1.04501607717,1.00919823745,CTL US,Telecommunication Services,-0.0409332787556
2016:Q3,10/31/2016,6:32,0.3207,0.56,0.547,2016-10-31,0.013,0.0237659963437,26.58,-17.8348140836,-6.05718585403,-12.5370187562,-17.8348140836,-20.4343534057,-24.3172096084,5.40028971313,CTL US,Telecommunication Services,-12.5370187562
2016:Q2,8/3/2016,16:17,0.3779,0.63,0.606,2016-08-03,0.024,0.039603960396,30.51,-1.11147433802,-0.852179613242,-0.261523373652,-1.11147433802,-2.32101994116,-1.0134030729,1.02067570287,CTL US,Telecommunication Services,-0.852179613242
2016:Q1,5/4/2016,16:18,0.4603,0.71,0.683,2016-05-04,0.027,0.0395314787701,30.96,-7.7828646174,-8.91472868217,1.24264224984,-7.7828646174,-6.67102681491,-7.75016350556,1.87057216975,CTL US,Telecommunication Services,-8.91472868217
2015:Q3,11/4/2015,16:16,0.4505,0.7,0.686,2015-11-04,0.014,0.0204081632653,28.02,0.772200772201,2.4625267666,-1.6497016497,0.772200772201,0.2808002808,1.1232011232,1.47161108069,CTL US,Telecommunication Services,2.4625267666
2015:Q2,8/5/2015,16:05,0.2874,0.55,0.6,2015-08-05,-0.05,-0.0833333333333,28.56,-1.75870559268,-2.20588235294,0.457263454098,-1.75870559268,-2.74358072459,1.16074569117,1.38105852272,CTL US,Telecommunication Services,-2.20588235294
2014:Q4,2/11/2015,16:05,0.2609,0.6,0.627,2015-02-11,-0.027,-0.0430622009569,40.52,-2.21503235441,-3.03553800592,0.846192135391,-2.21503235441,-1.79193628671,-2.3643603783,2.11878787039,CTL US,Telecommunication Services,-3.03553800592
2014:Q3,11/5/2014,16:05,0.3644,0.63,0.617,2014-11-05,0.013,0.0210696920583,41.65,-6.31755945232,-6.36254501801,0.0480422772039,-6.31755945232,-5.28465049243,-4.29978380975,0.729937789767,CTL US,Telecommunication Services,-6.36254501801
2014:Q1,5/6/2014,16:05,0.3861,0.66,0.609,2014-05-06,0.051,0.0837438423645,34.46,-0.545350172216,0.551363900174,-1.09070034443,-0.545350172216,5.79793340987,4.93685419059,0.487794326885,CTL US,Telecommunication Services,0.551363900174
2013:Q3,11/6/2013,16:07,0.3529,0.63,0.629,2013-11-06,0.001,0.00158982511924,33.89,-4.70341521869,-6.1375036884,1.52786099461,-4.70341521869,-6.14140203715,-5.60215698023,0.918288632327,CTL US,Telecommunication Services,-6.1375036884
2013:Q2,8/7/2013,16:05,0.3954,0.69,0.664,2013-08-07,0.026,0.039156626506,36.39,-5.03040353787,-5.57845561968,0.580431177446,-5.03040353787,-6.32946379215,-5.80431177446,0.685073381739,CTL US,Telecommunication Services,-5.57845561968
2012:Q4,2/13/2013,16:07,0.3794,0.67,0.675,2013-02-13,-0.005,-0.00740740740741,41.69,-22.7250957854,-22.5953466059,-0.167624521073,-22.7250957854,-20.9291187739,-18.2471264368,0.738884125299,CTL US,Telecommunication Services,-22.5953466059
2012:Q2,8/8/2012,16:26,0.3516,0.65,0.616,2012-08-08,0.034,0.0551948051948,42.02,1.64874551971,1.23750594955,0.406212664277,1.64874551971,2.22222222222,2.38948626045,0.730213046935,CTL US,Telecommunication Services,1.23750594955
2011:Q4,2/15/2012,16:25,0.2466,0.58,0.61,2012-02-15,-0.03,-0.0491803278689,37.83,1.56002115283,1.53317472905,0.0264410364886,1.56002115283,3.80750925436,4.25700687467,0.748204542833,CTL US,Telecommunication Services,1.53317472905
2011:Q3,11/2/2011,16:48,0.4043,0.34,0.343,2011-11-02,-0.003,-0.00874635568513,34.55,5.96409959467,5.93342981187,0.02895193978,5.96409959467,4.89287782281,5.81933989577,1.79716682503,CTL US,Telecommunication Services,5.93342981187
2011:Q2,8/3/2011,8:55,0.3061,0.64,0.668,2011-08-03,-0.028,-0.0419161676647,34.66,-9.96479826699,-4.06809001731,-6.14676414839,-9.96479826699,-8.69212022746,-13.8369888979,2.15942979896,CTL US,Telecommunication Services,-6.14676414839
2011:Q1,5/5/2011,8:40,0.7627,0.76,0.703,2011-05-05,0.057,0.0810810810811,40.48,1.51102303691,1.23517786561,0.272479564033,1.51102303691,1.11468912559,2.45231607629,0.886640251446,CTL US,Telecommunication Services,0.272479564033
2010:Q4,2/15/2011,8:17,0.8017,0.76,0.772,2011-02-15,-0.012,-0.0155440414508,43.83,-5.49401860877,-2.66940451745,-2.90208241028,-5.49401860877,-6.57953035002,-8.66194062915,1.15674551408,CTL US,Telecommunication Services,-2.90208241028
2010:Q3,11/3/2010,8:47,0.8225,0.83,0.803,2010-11-03,0.027,0.0336239103362,42.24,2.91656705714,1.91761363636,0.980157781497,2.91656705714,1.76906526416,1.43437724121,0.42560901748,CTL US,Telecommunication Services,0.980157781497
2010:Q2,8/4/2010,8:31,0.8795,0.88,0.848,2010-08-04,0.032,0.0377358490566,36.33,1.08725954837,-0.19267822736,1.28240869808,1.08725954837,1.44967939783,1.33816559799,0.707408499918,CTL US,Telecommunication Services,1.28240869808
2010:Q1,5/5/2010,8:42,0.9289,0.93,0.862,2010-05-05,0.068,0.0788863109049,34.67,-1.61432345172,-3.31698875108,1.76108012915,-1.61432345172,-3.05253889052,-1.20340475492,1.55473350148,CTL US,Telecommunication Services,1.76108012915
2009:Q4,2/25/2010,8:44,0.92,0.95,0.879,2010-02-25,0.071,0.0807736063709,34.65,-2.86281179138,-1.09668109668,-1.78571428571,-2.86281179138,-1.70068027211,-1.44557823129,1.43666888526,CTL US,Telecommunication Services,-1.78571428571
2017:Q3,10/26/2017,16:01,0.5287,0.61,0.622,2017-10-26,-0.012,-0.0192926045016,71.32,-9.03899721448,-8.4268087493,-0.66852367688,-9.03899721448,-7.43732590529,-5.96100278552,1.18871774846,CERN US,Health Care,-8.4268087493
2017:Q2,7/27/2017,16:06,0.5391,0.61,0.613,2017-07-27,-0.003,-0.00489396411093,63.52,-0.030950170226,1.70025188917,-1.70225936243,-0.030950170226,-0.386877127824,0.294026617146,0.863633006693,CERN US,Health Care,1.70025188917
2017:Q1,4/27/2017,16:01,0.5296,0.59,0.576,2017-04-27,0.014,0.0243055555556,60.06,8.76868805644,7.80885780886,0.89030740803,8.76868805644,9.64219721149,9.65899546447,0.63506126177,CERN US,Health Care,7.80885780886
2016:Q4,2/9/2017,16:01,0.5245,0.61,0.609,2017-02-09,0.001,0.00164203612479,53.88,-2.70168146609,-4.41722345954,1.7948233516,-2.70168146609,-0.774607972794,3.06064613641,0.995615387078,CERN US,Health Care,-4.41722345954
2016:Q3,11/1/2016,16:01,0.5011,0.59,0.603,2016-11-01,-0.013,-0.0215588723051,57.34,-9.26937521338,-7.30728985002,-2.11676340048,-9.26937521338,-9.84977808126,-10.6862410379,1.65919471862,CERN US,Health Care,-7.30728985002
2016:Q2,8/2/2016,16:01,0.4912,0.58,0.569,2016-08-02,0.011,0.0193321616872,61.95,6.55737704918,7.02179176755,-0.433944069431,6.55737704918,6.55737704918,7.47348119576,0.805207946176,CERN US,Health Care,7.02179176755
2016:Q1,5/5/2016,16:01,0.4468,0.53,0.532,2016-05-05,-0.002,-0.00375939849624,55.46,-3.75089734386,-3.29967544176,-0.466618808327,-3.75089734386,-0.520459440057,-0.861450107681,1.15035543788,CERN US,Health Care,-3.29967544176
2015:Q4,2/16/2016,16:01,0.5312,0.61,0.568,2016-02-16,0.042,0.0739436619718,55.46,-3.80692167577,-4.77821853588,1.02003642987,-3.80692167577,-5.00910746812,-6.26593806922,2.3461839375,CERN US,Health Care,-4.77821853588
2015:Q3,11/3/2015,16:01,0.4571,0.54,0.544,2015-11-03,-0.004,-0.00735294117647,66.09,-6.84703748489,-6.74837343017,-0.105804111245,-6.84703748489,-7.37605804111,-9.053808948,1.84179175335,CERN US,Health Care,-6.74837343017
2015:Q2,8/4/2015,16:01,0.4427,0.52,0.516,2015-08-04,0.004,0.0077519379845,70.32,-5.07757404795,-4.29465301479,-0.818053596615,-5.07757404795,-7.89844851904,-10.3102961918,2.88529165594,CERN US,Health Care,-4.29465301479
2015:Q1,5/7/2015,16:01,0.3916,0.45,0.449,2015-05-07,0.001,0.0022271714922,71.25,-3.99435426958,-4.53333333333,0.564573041637,-3.99435426958,-3.88143966126,-5.09527170078,1.0232566092,CERN US,Health Care,-4.53333333333
2014:Q4,2/10/2015,16:01,0.432,0.47,0.467,2015-02-10,0.003,0.00642398286938,67.41,1.25616868551,0.445037828215,0.807537012113,1.25616868551,4.42649917751,6.14625392553,0.955814200459,CERN US,Health Care,0.445037828215
2014:Q3,10/23/2014,16:01,0.387,0.42,0.422,2014-10-23,-0.002,-0.00473933649289,59.7,4.83704974271,2.37855946399,2.40137221269,4.83704974271,7.42710120069,8.59348198971,1.37725155879,CERN US,Health Care,2.37855946399
2014:Q2,7/24/2014,16:01,0.37,0.4,0.395,2014-07-24,0.005,0.0126582278481,55.64,1.57227085939,2.17469446441,-0.589601572271,1.57227085939,1.9117384313,1.96533857424,1.3573659323,CERN US,Health Care,2.17469446441
2014:Q1,4/24/2014,16:01,0.34,0.37,0.371,2014-04-24,-0.001,-0.00269541778976,52.3,-6.39062204576,-5.33460803059,-1.11552278313,-6.39062204576,-6.54187937228,-5.38854225752,1.77652205329,CERN US,Health Care,-5.33460803059
2013:Q4,2/4/2014,16:01,0.3633,0.39,0.389,2014-02-04,0.001,0.0025706940874,56.6,-4.40172475746,-5.98939929329,1.68882500898,-4.40172475746,-3.70104204096,-0.359324469996,2.25226002346,CERN US,Health Care,-5.98939929329
2013:Q3,10/24/2013,16:01,0.33,0.35,0.355,2013-10-24,-0.005,-0.0140845070423,57.76,-3.22413793103,-2.82202216066,-0.413793103448,-3.22413793103,-2.51724137931,-3.15517241379,1.16702308176,CERN US,Health Care,-2.82202216066
2013:Q2,7/25/2013,16:01,0.64,0.3393,0.34,2013-07-25,-0.0007,-0.00205882352941,49.63,-1.47803199028,-1.9544630264,0.485928325572,-1.47803199028,-2.2271714922,-0.22271714922,0.839550304669,CERN US,Health Care,-1.9544630264
2016:Q1,5/4/2016,17:23,0.2599,0.4,0.405,2016-05-04,-0.005,-0.0123456790123,32.11,-2.77865487843,-4.1108688882,1.38932743922,-2.77865487843,-2.11556678244,-3.97852857594,2.39155849145,CF US,Materials,-4.1108688882
2015:Q4,2/17/2016,17:09,0.7096,0.76,0.819,2016-02-17,-0.059,-0.0720390720391,31.7,10.3725112396,8.42271293375,1.79833012203,10.3725112396,5.97302504817,7.70712909441,3.3870863257,CF US,Materials,8.42271293375
2015:Q2,8/5/2015,17:32,1.5744,1.6105,1.491,2015-08-05,0.1195,0.0801475519785,61.62,4.08062117958,2.23953261928,1.80075995374,4.08062117958,-2.62679662977,0.693870807864,1.6400104207,CF US,Materials,2.23953261928
2017:Q3,10/16/2017,8:45,0.4119,0.4169,0.407,2017-10-16,0.0099,0.0243243243243,44.47,-2.99575229153,-2.42860355296,-0.581265369998,-2.99575229153,-2.79454504807,-3.26402861614,0.891348509819,SCHW US,Financials,-0.581265369998
2017:Q2,7/18/2017,8:53,0.3863,0.3886,0.388,2017-07-18,0.0006,0.00154639175258,42.86,-1.7703237829,-1.60989267382,-0.163056137899,-1.7703237829,-1.84020498486,-1.81691125087,0.54199903438,SCHW US,Financials,-0.163056137899
2017:Q1,4/18/2017,8:45,0.3671,0.3657,0.365,2017-04-18,0.0007,0.00191780821918,37.91,0.367068694284,0.975995779478,-0.603041426324,0.367068694284,1.41583639224,0.498164656529,1.29827261468,SCHW US,Financials,-0.603041426324
2016:Q4,1/18/2017,8:45,0.3582,0.36,0.359,2017-01-18,0.001,0.00278551532033,41.1,2.75229357798,0.827250608272,1.90924869824,2.75229357798,2.42995288867,2.13240763699,1.39355482197,SCHW US,Financials,1.90924869824
2016:Q3,10/17/2016,8:45,0.3395,0.3423,0.334,2016-10-17,0.0083,0.0248502994012,31.69,0.750703784798,1.64089618176,-0.875821082265,0.750703784798,1.7829214889,0.625586487332,1.2964556128,SCHW US,Financials,-0.875821082265
2016:Q2,7/18/2016,8:45,0.3,0.3036,0.298,2016-07-18,0.0056,0.0187919463087,27.1,1.66481687014,1.40221402214,0.258971513134,1.66481687014,3.29263780984,3.07066222715,1.9430668636,SCHW US,Financials,0.258971513134
2016:Q1,4/15/2016,8:45,0.29,0.29,0.292,2016-04-15,-0.002,-0.00684931506849,28.53,0.382741823243,1.12162635822,-0.730688935282,0.382741823243,0.104384133612,1.21781489214,2.5873700863,SCHW US,Financials,-0.730688935282
2015:Q4,1/19/2016,8:45,0.2687,0.2451,0.254,2016-01-19,-0.0089,-0.0350393700787,26.51,-6.47668393782,-4.67748019615,-1.88749074759,-6.47668393782,-9.77054034049,-4.40414507772,2.54590157582,SCHW US,Financials,-1.88749074759
2015:Q3,10/15/2015,8:45,0.28,0.2648,0.267,2015-10-15,-0.0022,-0.00823970037453,28.6,3.23974082073,0.27972027972,2.95176385889,3.23974082073,2.59179265659,5.65154787617,2.10972796191,SCHW US,Financials,2.95176385889
2015:Q2,7/16/2015,8:45,0.24,0.2389,0.237,2015-07-16,0.0019,0.00801687763713,34.76,3.38781575037,0.0863060989643,3.29866270431,3.38781575037,3.98216939079,3.80386329866,1.8381408066,SCHW US,Financials,3.29866270431
2015:Q1,4/15/2015,8:45,0.22,0.22,0.231,2015-04-15,-0.011,-0.047619047619,30.53,0.229885057471,-0.0327546675401,0.262725779967,0.229885057471,-0.656814449918,-1.08374384236,1.06281789867,SCHW US,Financials,0.262725779967
2014:Q4,1/16/2015,8:45,0.2355,0.24,0.244,2015-01-16,-0.004,-0.016393442623,26.9,0.299962504687,-0.557620817844,0.862392200975,0.299962504687,0.112485939258,3.67454068241,2.38742188154,SCHW US,Financials,0.862392200975
2014:Q3,10/15/2014,8:45,0.24,0.25,0.245,2014-10-15,0.005,0.0204081632653,25.32,0.870253164557,0.710900473934,0.158227848101,0.870253164557,2.21518987342,1.74050632911,2.68689215464,SCHW US,Financials,0.158227848101
2014:Q2,7/16/2014,8:45,0.22,0.23,0.224,2014-07-16,0.006,0.0267857142857,27.56,-1.16660590594,-1.6328011611,0.473933649289,-1.16660590594,1.38534451331,1.16660590594,1.39817787473,SCHW US,Financials,0.473933649289
2014:Q1,4/15/2014,8:45,0.24,0.24,0.22,2014-04-15,0.02,0.0909090909091,26.11,6.08695652174,2.79586365377,3.20158102767,6.08695652174,6.87747035573,7.39130434783,2.92097842425,SCHW US,Financials,3.20158102767
2013:Q3,10/15/2013,8:45,0.22,0.22,0.204,2013-10-15,0.016,0.078431372549,23.03,6.45161290323,1.73686495875,4.63425715584,6.45161290323,7.31485688323,7.99636528851,2.26664078123,SCHW US,Financials,4.63425715584
2013:Q2,7/16/2013,8:45,0.18,0.18,0.187,2013-07-16,-0.007,-0.0374331550802,21.0,-3.50069092584,-0.238095238095,-3.2703823123,-3.50069092584,-1.15154306771,-0.138185168125,1.71904485707,SCHW US,Financials,-3.2703823123
2013:Q1,4/15/2013,8:45,0.15,0.15,0.158,2013-04-15,-0.008,-0.0506329113924,16.62,-1.85185185185,2.04572803851,-3.81944444444,-1.85185185185,-4.6875,-5.15046296296,2.02699643849,SCHW US,Financials,-3.81944444444
2012:Q4,1/16/2013,8:45,0.15,0.15,0.148,2013-01-16,0.002,0.0135135135135,15.05,-0.261608894702,1.32890365449,-1.56965336821,-0.261608894702,1.04643557881,2.74689339438,1.24843154843,SCHW US,Financials,-1.56965336821
2012:Q3,10/15/2012,8:45,0.1711,0.17,0.167,2012-10-15,0.003,0.0179640718563,13.03,2.85714285714,2.22563315426,0.617760617761,2.85714285714,5.17374517375,5.32818532819,1.42370604575,SCHW US,Financials,0.617760617761
2012:Q1,4/16/2012,8:45,0.15,0.15,0.151,2012-04-16,-0.001,-0.00662251655629,13.75,0.865176640231,1.74545454545,-0.865176640231,0.865176640231,1.00937274694,0.793078586878,1.81659010889,SCHW US,Financials,-0.865176640231
2011:Q4,1/18/2012,8:45,0.1293,0.13,0.13,2012-01-18,0.0,0.0,12.02,2.55144032922,3.66056572379,-1.06995884774,2.55144032922,5.43209876543,4.0329218107,1.2753773142,SCHW US,Financials,-1.06995884774
2011:Q3,10/17/2011,8:45,0.1873,0.18,0.193,2011-10-17,-0.013,-0.0673575129534,11.94,-4.39215686275,2.09380234506,-6.35294117647,-4.39215686275,-6.27450980392,-5.88235294118,3.56867687723,SCHW US,Financials,-6.35294117647
2011:Q2,7/18/2011,8:45,0.201,0.2,0.195,2011-07-18,0.005,0.025641025641,14.97,1.39906728847,1.67000668003,-0.266489007328,1.39906728847,1.79880079947,4.19720186542,1.73708048901,SCHW US,Financials,-0.266489007328
2011:Q1,4/15/2011,8:45,0.2,0.2,0.186,2011-04-15,0.014,0.0752688172043,18.61,-1.01536772777,-3.0897367007,2.14050493963,-1.01536772777,-1.86608122942,2.03073545554,0.959010536233,SCHW US,Financials,2.14050493963
2010:Q4,1/18/2011,8:45,0.1663,0.18,0.184,2011-01-18,-0.004,-0.0217391304348,18.87,-2.76155071694,-2.96767355591,0.212426978226,-2.76155071694,-2.76155071694,-3.39883165162,1.86067671572,SCHW US,Financials,0.212426978226
2010:Q3,10/15/2010,8:45,0.1773,0.1757,0.164,2010-10-15,0.0117,0.0713414634146,14.51,6.38750887154,3.30806340455,2.98083747339,6.38750887154,5.03903477644,5.6068133428,1.43181670176,SCHW US,Financials,2.98083747339
2010:Q1,4/15/2010,8:45,0.1072,0.1,0.108,2010-04-15,-0.008,-0.0740740740741,19.3,-2.01550387597,-1.76165803109,-0.258397932817,-2.01550387597,-1.49870801034,-0.31007751938,1.07014983557,SCHW US,Financials,-0.258397932817
2009:Q4,1/19/2010,16:31,0.14,0.14,0.146,2010-01-19,-0.006,-0.041095890411,19.29,0.105263157895,-1.39968895801,1.52631578947,0.105263157895,0.789473684211,-0.947368421053,0.87347581021,SCHW US,Financials,-1.39968895801
2016:Q1,5/5/2016,8:15,-0.1722,-0.1,-0.101,2016-05-05,0.001,0.00990099009901,5.71,-18.7610619469,-19.6147110333,1.06194690265,-18.7610619469,-27.4336283186,-23.8938053097,5.83962075155,CHK US,Energy,1.06194690265
2015:Q4,2/24/2016,7:00,-0.2519,-0.16,-0.162,2016-02-24,0.002,0.0123456790123,2.69,16.8949771689,-4.83271375465,22.8310502283,16.8949771689,23.2876712329,19.1780821918,12.6241116989,CHK US,Energy,22.8310502283
2015:Q2,8/5/2015,7:01,0.1453,-0.11,-0.112,2015-08-05,0.002,0.0178571428571,7.03,2.375,16.5007112376,-12.125,2.375,4.0,7.875,5.20546807265,CHK US,Energy,-12.125
2013:Q3,11/6/2013,7:01,0.43,0.43,0.42,2013-11-06,0.01,0.0238095238095,26.23,-9.73702914001,-3.16431566908,-6.78749111585,-9.73702914001,-8.63539445629,-8.70646766169,2.94064371742,CHK US,Energy,-6.78749111585
2012:Q3,11/1/2012,16:12,0.0512,0.1,0.094,2012-11-01,0.006,0.063829787234,20.07,-8.73642645607,-7.87244643747,-0.937808489635,-8.73642645607,-9.82230997039,-8.48963474827,2.06524971309,CHK US,Energy,-7.87244643747
2011:Q4,2/21/2012,17:20,0.5833,0.58,0.588,2012-02-21,-0.008,-0.0136054421769,24.62,-2.75192229866,-2.39642567019,-0.364225010117,-2.75192229866,1.09267503035,2.99473897208,1.91816644954,CHK US,Energy,-2.39642567019
2011:Q3,11/3/2011,Aft-mkt,0.7214,0.72,0.665,2011-11-03,0.055,0.0827067669173,29.03,-3.35594430561,-6.75163623837,3.64155658693,-3.35594430561,-4.17707961442,-3.28454123527,3.56071880624,CHK US,Energy,-6.75163623837
2011:Q2,7/28/2011,16:06,0.7612,0.76,0.716,2011-07-28,0.044,0.0614525139665,33.43,2.84431137725,2.75201914448,0.0898203592814,2.84431137725,2.84431137725,2.24550898204,3.09804574177,CHK US,Energy,2.75201914448
2011:Q1,5/2/2011,16:01,0.817,0.75,0.711,2011-05-02,0.039,0.0548523206751,33.23,-6.94980694981,-5.71772494734,-1.3068013068,-6.94980694981,-8.73180873181,-8.34570834571,1.28511309021,CHK US,Energy,-5.71772494734
2010:Q4,2/22/2011,16:01,0.7464,0.7,0.64,2011-02-22,0.06,0.09375,32.01,12.8162997042,7.24773508279,5.19224449556,12.8162997042,12.8820243181,16.2339796254,2.20199625069,CHK US,Energy,7.24773508279
2010:Q3,11/3/2010,16:01,0.7003,0.7,0.641,2010-11-03,0.059,0.0920436817473,22.31,1.08843537415,-0.0896458987001,1.179138322,1.08843537415,0.997732426304,2.94784580499,1.43962375238,CHK US,Energy,-0.0896458987001
2010:Q2,8/3/2010,16:05,0.7732,0.75,0.695,2010-08-03,0.055,0.0791366906475,21.83,3.60110803324,2.79431974347,0.78485687904,3.60110803324,3.27793167128,2.90858725762,1.85565484632,CHK US,Energy,2.79431974347
2017:Q2,7/28/2017,8:30,0.8711,0.9086,0.873,2017-07-28,0.0356,0.0407789232532,108.12,2.90264819527,0.989641139475,1.89426067289,2.90264819527,4.40109320516,4.09951936669,0.919605084766,CVX US,Energy,1.89426067289
2014:Q2,8/1/2014,8:30,2.5885,2.58,2.632,2014-08-01,-0.052,-0.0197568389058,127.9,-0.827917053544,0.211102423769,-1.03683070257,-0.827917053544,-3.31166821418,-2.71587743733,1.11374396106,CVX US,Energy,-1.03683070257
2014:Q1,5/2/2014,8:30,2.5355,2.58,2.524,2014-05-02,0.056,0.0221870047544,124.72,0.336161357452,0.513149454779,-0.17608452057,0.336161357452,0.0240115255323,1.03249559789,0.579004004759,CVX US,Energy,-0.17608452057
2013:Q4,1/31/2014,8:30,2.5741,2.57,2.567,2014-01-31,0.003,0.00116867939229,111.63,-4.55989695148,-0.438950103019,-4.13911550021,-4.55989695148,-4.82610562473,-5.95105195363,1.5334233017,CVX US,Energy,-4.13911550021
2013:Q3,11/1/2013,8:30,2.5818,2.57,2.698,2013-11-01,-0.128,-0.0474425500371,118.01,-1.55051683895,0.0762647233285,-1.62554184728,-1.55051683895,-1.25875291764,0.983661220407,0.716347311872,CVX US,Energy,-1.62554184728
2013:Q2,8/2/2013,8:30,2.7814,2.77,2.955,2013-08-02,-0.185,-0.0626057529611,124.95,-1.93767795002,-0.768307322929,-1.17842454919,-1.93767795002,-2.60993356533,-2.45966466308,0.699229235057,CVX US,Energy,-1.17842454919
2013:Q1,4/26/2013,8:30,3.1817,3.18,3.095,2013-04-26,0.085,0.0274636510501,120.04,2.37110792338,1.06631122959,1.2910302928,2.37110792338,2.95333727112,1.48510674205,1.30021277707,CVX US,Energy,1.2910302928
2012:Q4,2/1/2013,8:30,2.9879,2.98,3.061,2013-02-01,-0.081,-0.0264619405423,116.5,0.0434216239687,-1.11587982833,1.17238384716,0.0434216239687,0.573165436387,0.660008684325,0.782859922821,CVX US,Energy,1.17238384716
2012:Q1,4/27/2012,8:30,3.1735,3.17,3.28,2012-04-27,-0.11,-0.0335365853659,106.2,0.32009037846,0.338983050847,-0.0188288457918,0.32009037846,1.92995669365,0.762568254566,0.999630691897,CVX US,Energy,-0.0188288457918
2011:Q4,1/27/2012,8:30,2.5826,2.58,2.848,2012-01-27,-0.268,-0.0941011235955,103.96,-2.98339431466,-0.529049634475,-2.46739844263,-2.98339431466,-3.25546486537,-3.56506238859,1.03371902678,CVX US,Energy,-2.46739844263
2011:Q3,10/28/2011,8:30,3.6724,3.67,3.473,2011-10-28,0.197,0.0567232939821,109.64,-3.5973203634,-4.18642831084,0.614848123337,-3.5973203634,-6.32284114894,-4.06533908415,1.92763243904,CVX US,Energy,0.614848123337
2011:Q2,7/29/2011,8:30,3.8413,3.85,3.601,2011-07-29,0.249,0.0691474590392,104.02,0.333238122441,1.30744087675,-0.961630010473,0.333238122441,-1.50433209559,-2.16128725126,1.12526860535,CVX US,Energy,-0.961630010473
2011:Q1,4/29/2011,8:30,3.0894,3.09,3.016,2011-04-29,0.074,0.0245358090186,109.44,-0.578990901572,-1.15131578947,0.578990901572,-0.578990901572,-2.42624758754,-3.79560702141,1.10141125309,CVX US,Energy,0.578990901572
2010:Q4,1/28/2011,8:30,2.5096,2.51,2.403,2011-01-28,0.107,0.0445276737412,93.37,0.189973614776,1.67077219664,-1.45646437995,0.189973614776,1.55145118734,1.82585751979,0.73196414376,CVX US,Energy,-1.45646437995
2010:Q2,7/30/2010,8:30,2.7013,2.7,2.455,2010-07-30,0.245,0.0997963340122,76.21,2.34148908182,2.08634037528,0.249934227835,2.34148908182,3.4727703236,3.94632991318,0.883845398733,CVX US,Energy,0.249934227835
2009:Q4,1/29/2010,8:30,1.5491,1.74,1.691,2010-01-29,0.049,0.0289769367238,72.12,0.464227198252,2.02440377149,-1.52921900601,0.464227198252,1.65210267613,-0.0409612233752,0.987769131169,CVX US,Energy,-1.52921900601
2017:Q2,7/25/2017,16:05,2.3113,2.32,2.177,2017-07-25,0.143,0.0656867248507,348.62,0.182363668451,-2.30049911078,2.54132596035,0.182363668451,2.90017059827,3.09429966469,2.22444625268,CMG US,Consumer Discretionary,-2.30049911078
2016:Q4,2/2/2017,16:05,0.5912,0.5508,0.559,2017-02-02,-0.0082,-0.0146690518784,423.3,-3.84313352212,-4.54051500118,0.730552316589,-3.84313352212,-5.86345572663,-5.13766270852,0.945123123283,CMG US,Consumer Discretionary,-4.54051500118
2016:Q2,7/21/2016,16:10,0.9406,0.8724,0.909,2016-07-21,-0.0366,-0.0402640264026,418.07,5.43271063668,5.83873514005,-0.38362561952,5.43271063668,5.20396492566,2.66155165841,1.55147140665,CMG US,Consumer Discretionary,5.83873514005
